Adresse,Stimmart,Bezirknr,Bezirksname,Wahlbezirk,Wahlbezirksart,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,BerlinOstWest,Wahlberechtigte_insgesamt,Wahlberechtigte_A1,Wahlberechtigte_A2,Wahlberechtigte_A3,W�hler,W�hler_B1,Ung�ltige_Stimmen,Gueltige_Stimmen,SPD,CDU,GR�NE,DIE_LINKE,PIRATEN,NPD,FDP,Tierschutzpartei,pro_Deutschland,Die_PARTEI,BIG,DKP,�dp,PSG,B�So,B,DL,ALFA,Tierschutzallianz,AfD,DIE_EINHEIT,DIE_VIOLETTEN,Graue_Panther,MENSCHLICHE_WELT,MIETERPARTEI,Gesundheitsforschung,EB_Bahn,EB_Bayrak,EB_�etin,EB_Di_Leo,EB_Ditsche,EB_Fielsch,EB_Friedrich,EB_Gl�ser,EB_Heine,EB_Mandik,EB_�zi?ik,EB_Quednau,EB_Sandner,EB_?en,EB_Snelinski,EB_Steinf�hr,EB_Tanriverdi,EB_Tschammer-Osten
06B6C,Erststimme,6,Steglitz-Zehlendorf,6C,Briefwahlbezirk,6,79,W,0,0,0,0,937,937,12,925,250,248,179,40,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6D,Erststimme,6,Steglitz-Zehlendorf,6D,Briefwahlbezirk,6,79,W,0,0,0,0,1001,1001,8,991,234,337,175,39,12,0,97,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6E,Erststimme,6,Steglitz-Zehlendorf,6E,Briefwahlbezirk,6,79,W,0,0,0,0,1067,1067,4,1060,233,385,145,35,11,0,146,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6F,Erststimme,6,Steglitz-Zehlendorf,6F,Briefwahlbezirk,6,79,W,0,0,0,0,1046,1046,9,1037,228,340,178,60,15,0,106,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6G,Erststimme,6,Steglitz-Zehlendorf,6G,Briefwahlbezirk,6,79,W,0,0,0,0,836,836,11,825,192,266,166,38,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6H,Erststimme,6,Steglitz-Zehlendorf,6H,Briefwahlbezirk,6,79,W,0,0,0,0,932,932,13,916,227,271,148,67,14,0,99,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B6I,Erststimme,6,Steglitz-Zehlendorf,6I,Briefwahlbezirk,6,79,W,0,0,0,0,1363,1363,3,1358,175,665,144,22,5,0,238,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7A,Erststimme,6,Steglitz-Zehlendorf,7A,Briefwahlbezirk,7,79,W,0,0,0,0,883,883,13,864,212,299,112,35,7,0,113,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7B,Erststimme,6,Steglitz-Zehlendorf,7B,Briefwahlbezirk,7,79,W,0,0,0,0,1011,1011,7,996,197,368,133,40,12,0,134,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7C,Erststimme,6,Steglitz-Zehlendorf,7C,Briefwahlbezirk,7,79,W,0,0,0,0,850,850,10,833,194,267,138,38,14,0,91,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7D,Erststimme,6,Steglitz-Zehlendorf,7D,Briefwahlbezirk,7,79,W,0,0,0,0,1148,1148,7,1132,244,399,159,45,16,0,161,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7E,Erststimme,6,Steglitz-Zehlendorf,7E,Briefwahlbezirk,7,79,W,0,0,0,0,870,870,6,862,187,324,129,34,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7F,Erststimme,6,Steglitz-Zehlendorf,7F,Briefwahlbezirk,7,79,W,0,0,0,0,861,861,3,856,249,241,148,32,10,0,86,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7G,Erststimme,6,Steglitz-Zehlendorf,7G,Briefwahlbezirk,7,79,W,0,0,0,0,1185,1185,8,1177,231,422,183,32,10,0,196,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7H,Erststimme,6,Steglitz-Zehlendorf,7H,Briefwahlbezirk,7,79,W,0,0,0,0,1272,1272,14,1249,296,392,217,37,17,0,170,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B7I,Erststimme,6,Steglitz-Zehlendorf,7I,Briefwahlbezirk,7,79,W,0,0,0,0,996,996,8,984,236,333,143,42,20,0,103,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W101,Erststimme,6,Steglitz-Zehlendorf,101,Urnenwahlbezirk,1,79,W,1875,1283,592,0,931,5,8,920,195,258,208,55,9,0,98,0,0,17,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W102,Erststimme,6,Steglitz-Zehlendorf,102,Urnenwahlbezirk,1,79,W,1741,1171,570,0,806,7,19,787,217,178,185,53,23,0,68,0,0,14,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W103,Erststimme,6,Steglitz-Zehlendorf,103,Urnenwahlbezirk,1,79,W,1790,1400,390,0,893,6,14,878,219,155,269,71,16,0,44,0,0,24,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W104,Erststimme,6,Steglitz-Zehlendorf,104,Urnenwahlbezirk,1,79,W,1980,1464,516,0,1066,14,19,1047,249,221,331,71,16,0,48,0,0,24,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W105,Erststimme,6,Steglitz-Zehlendorf,105,Urnenwahlbezirk,1,79,W,1571,1202,369,0,745,8,20,724,185,138,154,70,33,0,52,0,0,14,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W106,Erststimme,6,Steglitz-Zehlendorf,106,Urnenwahlbezirk,1,79,W,1657,1226,431,0,790,5,16,774,198,144,164,70,28,0,53,0,0,19,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W107,Erststimme,6,Steglitz-Zehlendorf,107,Urnenwahlbezirk,1,79,W,1848,1369,479,0,943,8,16,927,276,185,201,68,20,0,68,0,0,17,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W108,Erststimme,6,Steglitz-Zehlendorf,108,Urnenwahlbezirk,1,79,W,1951,1353,598,0,963,11,13,950,247,217,232,58,14,0,79,0,0,11,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W109,Erststimme,6,Steglitz-Zehlendorf,109,Urnenwahlbezirk,1,79,W,1928,1361,567,0,907,11,7,899,243,160,260,71,16,0,58,0,0,21,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W110,Erststimme,6,Steglitz-Zehlendorf,110,Urnenwahlbezirk,1,79,W,1820,1304,516,0,887,12,13,874,221,200,227,68,21,0,48,0,0,4,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W111,Erststimme,6,Steglitz-Zehlendorf,111,Urnenwahlbezirk,1,79,W,1910,1480,430,0,916,9,17,899,258,194,185,64,17,0,62,0,0,22,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W112,Erststimme,6,Steglitz-Zehlendorf,112,Urnenwahlbezirk,1,79,W,1631,1226,405,0,822,3,15,806,199,177,170,61,30,0,67,0,0,15,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W113,Erststimme,6,Steglitz-Zehlendorf,113,Urnenwahlbezirk,1,79,W,1803,1376,427,0,732,2,17,714,203,131,142,66,22,0,34,0,0,22,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W114,Erststimme,6,Steglitz-Zehlendorf,114,Urnenwahlbezirk,1,79,W,1824,1251,573,0,820,5,7,813,198,194,217,61,7,0,57,0,0,8,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W115,Erststimme,6,Steglitz-Zehlendorf,115,Urnenwahlbezirk,1,79,W,1562,1146,416,0,739,11,16,723,203,145,174,53,24,0,41,0,0,11,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W116,Erststimme,6,Steglitz-Zehlendorf,116,Urnenwahlbezirk,1,79,W,1987,1379,608,0,949,5,8,941,247,195,273,57,16,0,53,0,0,16,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W117,Erststimme,6,Steglitz-Zehlendorf,117,Urnenwahlbezirk,1,79,W,1753,1191,562,0,802,3,10,792,181,213,178,43,11,0,68,0,0,9,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W118,Erststimme,6,Steglitz-Zehlendorf,118,Urnenwahlbezirk,1,79,W,1769,1256,513,0,886,7,8,875,265,188,172,65,16,0,69,0,0,15,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W201,Erststimme,6,Steglitz-Zehlendorf,201,Urnenwahlbezirk,2,79,W,1833,1370,463,0,934,17,10,923,268,141,282,82,33,0,54,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W202,Erststimme,6,Steglitz-Zehlendorf,202,Urnenwahlbezirk,2,79,W,1749,1309,440,0,828,13,10,813,226,166,151,82,27,0,53,0,6,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W203,Erststimme,6,Steglitz-Zehlendorf,203,Urnenwahlbezirk,2,79,W,1923,1416,507,0,884,10,17,867,259,170,149,78,27,0,69,0,5,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W204,Erststimme,6,Steglitz-Zehlendorf,204,Urnenwahlbezirk,2,79,W,1649,1274,375,0,882,4,22,860,214,230,146,62,24,0,79,0,7,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W205,Erststimme,6,Steglitz-Zehlendorf,205,Urnenwahlbezirk,2,79,W,1729,1266,463,0,746,7,12,734,180,185,134,51,14,0,66,0,4,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W206,Erststimme,6,Steglitz-Zehlendorf,206,Urnenwahlbezirk,2,79,W,1635,1139,496,0,722,5,8,714,188,202,104,43,11,0,61,0,10,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W207,Erststimme,6,Steglitz-Zehlendorf,207,Urnenwahlbezirk,2,79,W,1497,1155,342,0,674,2,10,664,170,135,151,58,21,0,42,0,5,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W208,Erststimme,6,Steglitz-Zehlendorf,208,Urnenwahlbezirk,2,79,W,1552,1182,370,0,709,5,22,687,187,166,120,36,20,0,45,0,8,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W209,Erststimme,6,Steglitz-Zehlendorf,209,Urnenwahlbezirk,2,79,W,1902,1323,579,0,813,4,7,806,219,179,195,45,20,0,66,0,4,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W210,Erststimme,6,Steglitz-Zehlendorf,210,Urnenwahlbezirk,2,79,W,1724,1183,541,0,776,3,3,773,191,169,182,66,10,0,71,0,1,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W211,Erststimme,6,Steglitz-Zehlendorf,211,Urnenwahlbezirk,2,79,W,1707,1144,563,0,693,2,19,672,186,153,138,49,15,0,55,0,3,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W212,Erststimme,6,Steglitz-Zehlendorf,212,Urnenwahlbezirk,2,79,W,1869,1389,480,0,845,10,20,825,202,199,157,78,16,0,73,0,2,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W213,Erststimme,6,Steglitz-Zehlendorf,213,Urnenwahlbezirk,2,79,W,2046,1601,445,0,1016,8,21,995,264,226,210,81,27,0,62,0,16,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W214,Erststimme,6,Steglitz-Zehlendorf,214,Urnenwahlbezirk,2,79,W,1946,1473,473,0,942,8,20,917,220,191,240,93,27,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W215,Erststimme,6,Steglitz-Zehlendorf,215,Urnenwahlbezirk,2,79,W,1722,1337,385,0,867,3,16,851,243,194,139,79,26,0,62,0,3,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W216,Erststimme,6,Steglitz-Zehlendorf,216,Urnenwahlbezirk,2,79,W,1670,1245,425,0,794,6,8,786,206,175,158,73,19,0,59,0,2,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W217,Erststimme,6,Steglitz-Zehlendorf,217,Urnenwahlbezirk,2,79,W,1956,1496,460,0,1074,7,22,1052,249,268,253,70,31,0,78,0,5,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W218,Erststimme,6,Steglitz-Zehlendorf,218,Urnenwahlbezirk,2,79,W,1618,1202,416,0,655,5,17,637,158,157,134,44,20,0,51,0,7,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W301,Erststimme,6,Steglitz-Zehlendorf,301,Urnenwahlbezirk,3,79,W,1763,1185,578,0,840,9,14,825,216,220,176,40,18,0,86,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W302,Erststimme,6,Steglitz-Zehlendorf,302,Urnenwahlbezirk,3,79,W,1749,1175,574,0,859,7,10,849,233,220,213,41,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W303,Erststimme,6,Steglitz-Zehlendorf,303,Urnenwahlbezirk,3,79,W,1833,1394,439,0,939,8,17,922,264,227,159,74,30,0,80,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W304,Erststimme,6,Steglitz-Zehlendorf,304,Urnenwahlbezirk,3,79,W,1855,1287,568,0,1026,15,10,1014,272,325,190,47,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W305,Erststimme,6,Steglitz-Zehlendorf,305,Urnenwahlbezirk,3,79,W,1614,1085,529,0,804,10,12,790,200,228,186,52,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W306,Erststimme,6,Steglitz-Zehlendorf,306,Urnenwahlbezirk,3,79,W,1982,1381,601,0,951,3,6,945,232,265,182,45,21,0,92,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W307,Erststimme,6,Steglitz-Zehlendorf,307,Urnenwahlbezirk,3,79,W,1719,1198,521,0,794,5,7,787,194,234,146,35,15,0,92,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W308,Erststimme,6,Steglitz-Zehlendorf,308,Urnenwahlbezirk,3,79,W,1751,1128,623,0,903,2,11,892,196,287,162,35,8,0,114,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W309,Erststimme,6,Steglitz-Zehlendorf,309,Urnenwahlbezirk,3,79,W,1853,1239,614,0,897,10,16,881,211,300,168,30,14,0,94,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W310,Erststimme,6,Steglitz-Zehlendorf,310,Urnenwahlbezirk,3,79,W,1770,1251,519,0,921,10,9,911,217,225,213,67,15,0,94,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W311,Erststimme,6,Steglitz-Zehlendorf,311,Urnenwahlbezirk,3,79,W,1763,1305,458,0,924,5,12,912,236,301,138,53,20,0,86,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W312,Erststimme,6,Steglitz-Zehlendorf,312,Urnenwahlbezirk,3,79,W,1775,1127,648,0,902,13,5,897,228,314,157,30,8,0,98,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W313,Erststimme,6,Steglitz-Zehlendorf,313,Urnenwahlbezirk,3,79,W,1777,1244,533,0,890,10,11,879,241,304,109,40,19,0,76,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W314,Erststimme,6,Steglitz-Zehlendorf,314,Urnenwahlbezirk,3,79,W,2380,1780,600,0,1207,6,11,1196,310,360,182,58,18,0,129,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W315,Erststimme,6,Steglitz-Zehlendorf,315,Urnenwahlbezirk,3,79,W,1650,1101,549,0,844,5,8,831,195,292,143,27,12,0,97,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W316,Erststimme,6,Steglitz-Zehlendorf,316,Urnenwahlbezirk,3,79,W,1931,1435,496,0,1011,10,15,995,237,264,205,56,23,0,83,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W317,Erststimme,6,Steglitz-Zehlendorf,317,Urnenwahlbezirk,3,79,W,1900,1488,412,0,861,5,17,843,209,208,118,61,31,0,79,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W318,Erststimme,6,Steglitz-Zehlendorf,318,Urnenwahlbezirk,3,79,W,2020,1409,611,0,900,2,13,887,233,255,116,70,17,0,63,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W401,Erststimme,6,Steglitz-Zehlendorf,401,Urnenwahlbezirk,4,79,W,1908,1404,504,0,959,9,11,947,240,261,175,63,32,0,77,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W402,Erststimme,6,Steglitz-Zehlendorf,402,Urnenwahlbezirk,4,79,W,1676,1236,440,0,830,10,10,820,215,240,137,38,15,0,81,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W403,Erststimme,6,Steglitz-Zehlendorf,403,Urnenwahlbezirk,4,79,W,1607,1154,453,0,720,7,11,709,160,238,103,39,19,0,63,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W404,Erststimme,6,Steglitz-Zehlendorf,404,Urnenwahlbezirk,4,79,W,1959,1401,558,0,1059,16,11,1048,243,336,208,42,16,0,99,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W405,Erststimme,6,Steglitz-Zehlendorf,405,Urnenwahlbezirk,4,79,W,1762,1227,535,0,916,8,9,907,211,311,156,38,14,0,96,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W406,Erststimme,6,Steglitz-Zehlendorf,406,Urnenwahlbezirk,4,79,W,1911,1368,543,0,972,9,19,953,226,246,168,73,33,0,86,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W407,Erststimme,6,Steglitz-Zehlendorf,407,Urnenwahlbezirk,4,79,W,1946,1450,496,0,912,12,11,901,232,255,153,63,19,0,43,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W408,Erststimme,6,Steglitz-Zehlendorf,408,Urnenwahlbezirk,4,79,W,1835,1233,602,0,876,4,6,870,198,300,148,36,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W409,Erststimme,6,Steglitz-Zehlendorf,409,Urnenwahlbezirk,4,79,W,1825,1306,519,0,824,4,9,815,210,266,91,52,10,0,79,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W410,Erststimme,6,Steglitz-Zehlendorf,410,Urnenwahlbezirk,4,79,W,1657,1280,377,0,761,4,11,750,189,216,97,38,24,0,58,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W411,Erststimme,6,Steglitz-Zehlendorf,411,Urnenwahlbezirk,4,79,W,1661,1224,437,0,820,3,24,796,218,234,78,42,24,0,51,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W412,Erststimme,6,Steglitz-Zehlendorf,412,Urnenwahlbezirk,4,79,W,1498,1171,327,0,786,1,21,764,220,220,84,58,22,0,61,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W413,Erststimme,6,Steglitz-Zehlendorf,413,Urnenwahlbezirk,4,79,W,1777,1311,466,0,796,2,13,783,191,250,89,56,16,0,59,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W414,Erststimme,6,Steglitz-Zehlendorf,414,Urnenwahlbezirk,4,79,W,1592,1412,180,0,644,2,20,621,189,132,45,68,15,0,39,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W415,Erststimme,6,Steglitz-Zehlendorf,415,Urnenwahlbezirk,4,79,W,1606,1275,331,0,685,3,17,666,179,156,95,64,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W416,Erststimme,6,Steglitz-Zehlendorf,416,Urnenwahlbezirk,4,79,W,1754,1186,568,0,820,7,5,813,165,307,119,31,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W417,Erststimme,6,Steglitz-Zehlendorf,417,Urnenwahlbezirk,4,79,W,1683,1156,527,0,897,7,11,884,173,320,121,33,13,0,96,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06W501,Erststimme,6,Steglitz-Zehlendorf,501,Urnenwahlbezirk,5,79,W,1759,1282,477,0,757,4,6,750,214,241,98,41,19,0,55,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
